track_id,feature_list
b'TRAASIG128F92C3A6B',"[356.49261, -4.178, 124.23700000000001, 0.4426520030419225, 0.764, 0.561]"
b'TRAASKO128F427CE1C',"[168.75056999999998, -8.91, 97.09899999999999, 0.5204078597263393, 0.445, 0.419]"
b'TRAASKQ128F4265E04',"[201.56036, -2.069, 140.63, 0.5890867998181334, 0.539, 0.379]"
b'TRAASOD128F428154C',"[185.67791, -16.844, 101.41, 0.28228640563265106, 0.04, 0.12300000000000001]"
b'TRAASQC128F93480F0',"[218.8273, -3.803, 186.25400000000002, 0.6250804809743595, 0.355, 0.354]"
b'TRAASSO12903CDD2FF',"[303.04607999999996, -10.57, 210.47, 0.3744494304968199, 0.745, 0.556]"
b'TRAASUZ128F9314950',"[224.52200000000002, -6.694, 94.057, 0.5582983481283147, 0.435, 0.467]"
b'TRAASYO128F4263883',"[315.27137999999997, -16.753, 100.34899999999999, 0.3530340557754057, 0.517, 0.396]"
b'TRAASZE128F93499AE',"[275.06892999999997, -4.376, 124.009, 0.4413555620481791, 0.727, 0.552]"
b'TRAATBN128F14ACE82',"[191.81669, -38.525, 90.084, 0.4918287043531379, 0.13699999999999998, 0.39899999999999997]"
b'TRAATGM12903C9CD7C',"[177.24036, -1.8430000000000002, 106.698, 0.4671335192037262, 0.7959999999999999, 0.732]"
b'TRAATIU128F4291A84',"[233.58649, -3.937, 89.78, 0.5742747305168561, 0.604, 0.402]"
b'TRAATJK128F9339179',"[38.3473, -16.006, 107.177, 0.26627528554651025, 0.054000000000000006, 0.33399999999999996]"
b'TRAATLC12903D0172B',"[100.85831999999999, -19.794, 152.25799999999998, 0.3748626163634973, 0.045, 0.344]"
b'TRAATMY128F149562F',"[485.19791, -7.614, 134.083, 0.7503115032482077, 0.878, 0.9159999999999999]"
b'TRAATMY128F9334DAC',"[239.01995, -10.274000000000001, 106.398, 0.2928015391228553, 0.606, 0.598]"
b'TRAATNJ128F42631BA',"[288.49587, -5.912000000000001, 160.02200000000002, 0.5582983481283147, 0.439, 0.38299999999999995]"
b'TRAATNN128F92FD35F',"[151.53587, -7.108, 101.492, 0.3513450770925733, 0.49700000000000005, 0.494]"
b'TRAATOA12903CAD615',"[160.28689, -15.578, 86.141, 0.38811277380636255, 0.8370000000000001, 0.718]"
b'TRAATPA128F146753C',"[181.55057, -9.334, 120.09700000000001, 0.4977114441406651, 0.306, 0.369]"
b'TRAATQC128F425AF61',"[70.26893000000001, -16.942, 128.173, 0.5603808051579506, 0.41700000000000004, 0.524]"
b'TRAATWQ12903CC5BA8',"[173.24363, -6.021, 88.835, 0.3742599400915251, 0.364, 0.433]"
b'TRAATXO128F92D97A6',"[155.74159, -13.135, 105.24, 0.38958978111331777, 0.426, 0.45]"
b'TRAATZQ128F425E5F1',"[148.03546, -6.893, 162.385, 0.2958898118327957, 0.8809999999999999, 0.7240000000000001]"
b'TRAAUDN128F933F20D',"[94.06649, -9.506, 109.63600000000001, 0.4095505953637158, 0.171, 0.24]"
b'TRAAUEO128E0780CB9',"[241.52771, -7.255, 108.264, 0.5864333787181634, 0.532, 0.523]"
b'TRAAUGD128F42734DA',"[226.82077, -7.684, 119.524, 0.31669216154699004, 0.51, 0.456]"
b'TRAAUGZ128F9307F78',"[106.52689, -12.385, 97.76, 0.3448144687039853, 0.0, 0.0]"
b'TRAAUIH128F4254C9D',"[224.28689, -4.779, 241.877, 0.4132378839245448, 0.693, 0.501]"
b'TRAAUKK128F933A680',"[340.29669, -11.356, 91.32799999999999, 0.4668269925271874, 0.40299999999999997, 0.196]"
b'TRAAUMJ128F933BDB6',"[216.55465, -8.147, 130.062, 0.3941275766079933, 0.9, 0.7020000000000001]"
b'TRAAUMN128F4273561',"[279.2224, -6.582000000000001, 68.734, 0.4667756219262354, 0.905, 0.883]"
b'TRAAUMZ12903CA97DC',"[158.56281, -16.527, 94.65799999999999, 0.29265645350931985, 0.9540000000000001, 0.647]"
b'TRAAUSW128F426646E',"[234.44852999999998, -10.173, 102.055, 0.3742711738564048, 0.166, 0.21100000000000002]"
b'TRAAUWD128F930DD4E',"[155.95057, -14.123, 109.065, 0.2915397270887777, 0.745, 0.7040000000000001]"
b'TRAAUZI12903CAFD53',"[233.53423999999998, -5.483, 184.981, 0.2442436425356596, 0.741, 0.5479999999999999]"
b'TRAAUZX128F92F3D53',"[256.80933999999996, -7.307, 201.80200000000002, 0.4114481427784327, 0.638, 0.684]"
b'TRAAVAH128F4284D7C',"[234.65751, -12.75, 119.67, 0.6066301517291853, 0.5720000000000001, 0.382]"
b'TRAAVDZ128F148C948',"[163.76118, -10.328, 105.181, 0.3676398705552997, 0.377, 0.395]"
b'TRAAVGB12903CFAA99',"[159.03302, -9.668, 165.668, 0.3794369722404727, 0.703, 0.653]"
b'TRAAVIH12903CFAC90',"[214.04689, -5.444, 188.05599999999998, 0.28369917555463986, 0.695, 0.61]"
b'TRAAVIT128F92E657C',"[301.06077, -4.144, 143.97, 0.5936243655268599, 0.569, 0.591]"
b'TRAAVJL128F14ACADD',"[109.37423999999999, -18.349, 61.883, 0.3994517240050293, 0.163, 0.348]"
b'TRAAVKY12903CBBB93',"[151.82322, -20.964000000000002, 0.0, 0.3463575222425513, 0.569, 0.623]"
b'TRAAVNN128F428A85D',"[287.11138, -11.877, 163.167, 0.3175048563569101, 0.5770000000000001, 0.4]"
b'TRAAVOK12903CC4773',"[239.98649, -5.627000000000001, 144.836, 0.3784984931062794, 0.03, 0.39]"
b'TRAAVOU128F422F292',"[229.642, -1.9980000000000002, 108.499, 0.6055071356905752, 0.5479999999999999, 0.602]"
b'TRAAVRJ128F92FF90A',"[143.98649, -7.901, 193.97799999999998, 0.4821310810529037, 0.6729999999999999, 0.677]"
b'TRAAWAD128F92FA59F',"[153.20771000000002, -8.798, 88.935, 0.2331316869483285, 0.0, 0.0]"
b'TRAAWDK128F92E2A17',"[316.65587, -5.934, 91.69, 0.5065453194851007, 0.613, 0.462]"
b'TRAAWGY128F4298A09',"[182.09913999999998, -10.7, 210.8, 0.6344123849303008, 0.076, 0.342]"
b'TRAAWOR128F92DF3C8',"[205.21751, -4.332, 82.205, 0.4050312979364688, 0.6659999999999999, 0.578]"
b'TRAAWQD12903CAA968',"[131.05587, -15.672, 121.56299999999999, 0.25749632817123713, 0.64, 0.47700000000000004]"
b'TRAAWUH128F427F12C',"[316.73424, -15.54, 162.68200000000002, 0.4092921169313016, 0.35600000000000004, 0.524]"
b'TRAAWUM128F426009A',"[431.64689000000004, -14.620999999999999, 106.219, 0.3331545078233844, 0.191, 0.366]"
b'TRAAWVQ128F9313D31',"[183.37913999999998, -11.427999999999999, 172.33700000000002, 0.31920972076720344, 0.6859999999999999, 0.508]"
b'TRAAXCM128F427F97B',"[324.51873, -11.273, 210.305, 0.3244308919925855, 0.75, 0.675]"
b'TRAAXEJ12903CA7253',"[172.01587, -9.745, 175.393, 0.3079020938694961, 0.035, 0.607]"
b'TRAAXIR128F92D1938',"[165.66812, -10.917, 128.459, 0.6239702655142668, 0.301, 0.358]"
b'TRAAXKI128F92DAC1B',"[377.67791, -21.787, 109.671, 0.4822988321304963, 0.6559999999999999, 0.46299999999999997]"
b'TRAAXMC128F14A53EA',"[145.00526000000002, -14.449000000000002, 141.024, 0.34360538262619794, 0.37799999999999995, 0.20800000000000002]"
b'TRAAXMX128F9307699',"[153.28608, -7.535, 125.55799999999999, 0.32684529983300464, 0.087, 0.46799999999999997]"
b'TRAAXPA128F92FC706',"[215.35302000000001, -10.918, 211.327, 0.3849861165778121, 0.779, 0.773]"
b'TRAAXTY128F42725BC',"[156.70812, -21.25, 147.637, 0.4957663302400971, 0.38799999999999996, 0.43799999999999994]"
b'TRAAXUY128F426BA55',"[168.38485, -12.77, 98.49, 0.5270663350675943, 0.327, 0.578]"
b'TRAAYCQ128F425EE32',"[150.25587, -15.574000000000002, 137.673, 0.4094649092277029, 0.038, 0.371]"
b'TRAAYGH128F92ECD16',"[159.76443999999998, -9.79, 68.283, 0.37913755562493706, 0.603, 0.134]"
b'TRAAYNQ128EF35922B',"[230.26892999999998, -32.016999999999996, 0.0, 0.2918834217879059, 1.0, 0.867]"
b'TRAAYPG128F933C941',"[465.60607999999996, -5.5329999999999995, 134.014, 0.4497463102603577, 0.5329999999999999, 0.598]"
b'TRAAYPN128F9340DDF',"[247.77097999999998, -8.901, 85.15700000000001, 0.6046551281353578, 0.45399999999999996, 0.40700000000000003]"
b'TRAAYRA128F92E9CC7',"[165.98158999999998, -15.915, 86.162, 0.2586712675344854, 0.49, 0.648]"
b'TRAAYTI128F933663B',"[368.16934, -8.488999999999999, 93.10600000000001, 0.29837272098690754, 0.252, 0.39299999999999996]"
b'TRAAYVL128F1473727',"[176.27383, -13.366, 49.262, 0.3136658169944595, 0.0, 0.0]"
b'TRAAZBD128F427A97D',"[266.4224, -5.947, 80.149, 0.4037842349586253, 0.358, 0.324]"
b'TRAAZBX128F1492AF8',"[111.0722, -13.825999999999999, 82.42200000000001, 0.3056626196216217, 0.10300000000000001, 0.47600000000000003]"
b'TRAAZGC12903CB5DFB',"[313.7824, -11.488, 107.197, 0.41423624772199374, 0.24100000000000002, 0.36200000000000004]"
b'TRAAZHO128F427C9EC',"[265.37751000000003, -9.28, 124.177, 0.0, 0.446, 0.494]"
b'TRAAZIE128F427961E',"[167.20934, -7.928, 196.03400000000002, 0.3629029856488393, 0.605, 0.677]"
b'TRAAZJU12903C980B6',"[240.61342000000002, -14.367, 64.40100000000001, 0.2912710299960676, 0.314, 0.601]"
b'TRAAZKV12903CDDFE0',"[356.41424, -7.598, 130.861, 0.3597572438501757, 0.6509999999999999, 0.531]"
b'TRAAZLK128F93586D6',"[260.28362999999996, -2.9389999999999996, 90.008, 0.3807564155734675, 0.013999999999999999, 0.32]"
b'TRAAZOZ12903C9CABF',"[256.39137999999997, -8.632, 122.17399999999999, 0.26279850496139084, 0.59, 0.67]"
b'TRAAZPJ128F4292DB5',"[316.49914, -14.544, 95.98100000000001, 0.42093775483735935, 0.6, 0.657]"
b'TRAAZQF128F4285BC3',"[252.57751000000002, -7.605, 75.955, 0.431839300933593, 0.19399999999999998, 0.07200000000000001]"
b'TRAAZQW128F93430DC',"[224.60036000000002, -13.255999999999998, 210.87099999999998, 0.4467329675900921, 0.7190000000000001, 0.565]"
b'TRAAZYI12903CB2EE4',"[214.12526, -7.225, 105.196, 0.35889349318498354, 0.272, 0.359]"
b'TRABACN128F425B784',"[259.44771000000003, -8.422, 106.689, 0.4019975433642836, 0.41200000000000003, 0.32899999999999996]"
b'TRABAFJ128F42AF24E',"[236.25097999999997, -5.12, 112.787, 0.5926149273518344, 0.005, 0.51]"
b'TRABAFP128F931E9A1',"[43.362809999999996, -23.996, 93.779, 0.4048973354801111, 0.02, 0.361]"
b'TRABAIO128F42938F9',"[236.93016, -8.041, 89.865, 0.55021256191669, 0.242, 0.555]"
b'TRABATO128F42627E9',"[243.82648999999998, -10.957, 133.339, 0.4175933172814051, 0.126, 0.293]"
b'TRABAVQ12903CBF7E0',"[241.47546, -14.835, 98.71799999999999, 0.31061428147376885, 0.996, 0.865]"
b'TRABAWW128F4250A31',"[183.17016, -22.289, 74.072, 0.38763547770598455, 0.9229999999999999, 0.721]"
b'TRABAXL128F424FC50',"[424.12363, -10.683, 130.006, 0.4053520109500235, 0.466, 0.43700000000000006]"
b'TRABAXR128F426515F',"[111.62077, -18.703, 104.39399999999999, 0.3185360299358178, 0.835, 0.687]"
b'TRABAXV128F92F6AE3',"[138.63138, -9.672, 159.58700000000002, 0.31054467213545245, 0.196, 0.19699999999999998]"
b'TRABAZH128F930419A',"[270.60200000000003, -10.754000000000001, 192.702, 0.3722328886113136, 0.69, 0.693]"
b'TRABBAM128F429D223',"[173.19138, -8.372, 98.11, 0.0, 0.043, 0.29100000000000004]"
b'TRABBBV128F42967D7',"[218.38322000000002, -4.37, 118.595, 0.3205177909319608, 0.40299999999999997, 0.479]"
b'TRABBJE12903CDB442',"[153.33831999999998, -15.599, 143.601, 0.4772251904432169, 0.573, 0.594]"
b'TRABBKX128F4285205',"[230.71302000000003, -6.358, 81.319, 0.33593311602215925, 0.282, 0.26899999999999996]"
b'TRABBLU128F93349CF',"[407.37914, -7.8839999999999995, 89.345, 0.431824888360188, 0.006999999999999999, 0.436]"
b'TRABBNP128F932546F',"[337.68444, -5.1339999999999995, 174.993, 0.3963562369451036, 0.409, 0.414]"
b'TRABBOP128F931B50D',"[236.17261000000002, -4.954, 129.122, 0.5683505032022476, 0.58, 0.539]"
b'TRABBOR128F4286200',"[511.16362999999996, -26.358, 86.666, 0.3913705872180896, 0.662, 0.385]"
b'TRABBTA128F933D304',"[338.23302, -15.672, 231.86700000000002, 0.2537853129706257, 0.262, 0.38799999999999996]"
b'TRABBVJ128F92F7EAA',"[45.661590000000004, -21.593000000000004, 190.69799999999998, 0.3995371359828318, 0.19399999999999998, 0.5]"
b'TRABBXU128F92FEF48',"[207.43791000000002, -11.255, 97.538, 0.2940531933990357, 0.674, 0.5589999999999999]"
b'TRABBZN12903CD9297',"[29.544040000000003, -11.494000000000002, 95.225, 0.0, 0.20800000000000002, 0.428]"
b'TRABCAJ12903CDFCC2',"[335.51628, -7.4270000000000005, 139.993, 0.31066189568534663, 0.486, 0.397]"
b'TRABCEC128F426456E',"[197.19791, -16.113, 159.233, 0.3228233001362621, 0.525, 0.365]"
b'TRABCEI128F424C983',"[152.92036000000002, -9.843, 124.75, 0.3200869267523748, 0.691, 0.66]"
b'TRABCFL128F149BB0D',"[326.00771000000003, -17.492, 100.415, 0.3668207876397976, 0.392, 0.631]"
b'TRABCIX128F4265903',"[305.16200000000003, -6.301, 105.00299999999999, 0.3775930817718952, 0.5820000000000001, 0.583]"
b'TRABCKL128F423A778',"[279.97995, -6.294, 110.21799999999999, 0.5546332305741549, 0.47600000000000003, 0.542]"
b'TRABCPZ128F4275C32',"[261.51138, -7.64, 88.973, 0.08016693866425, 0.237, 0.0]"
b'TRABCRU128F423F449',"[149.86404, -18.340999999999998, 134.566, 0.3784427365446171, 0.151, 0.263]"
b'TRABCTK128F934B224',"[75.67628, -22.752, 186.882, 0.33135156482200656, 0.154, 0.301]"
b'TRABCUQ128E0783E2B',"[290.55955, -4.169, 113.995, 0.5328035417971383, 0.212, 0.33799999999999997]"
b'TRABCXB128F4286BD3',"[363.85913999999997, -6.977, 90.199, 0.4206925878660276, 0.311, 0.439]"
b'TRABCYE128F934CE1D',"[282.43546000000003, -14.040999999999999, 111.03200000000001, 0.4490024355223055, 0.532, 0.617]"
b'TRABDDA12903CC007C',"[135.31383, -16.994, 124.184, 0.3412547692987937, 0.703, 0.621]"
b'TRABDDP128F92FA843',"[221.30892999999998, -12.0, 157.746, 0.443708895002134, 0.755, 0.499]"
b'TRABDSK128F42443F1',"[75.57179000000001, -7.626, 100.03200000000001, 0.5800950451989868, 0.016, 0.331]"
b'TRABDTV128E0791839',"[338.1024, -6.318, 185.88, 0.36953572756421016, 0.41700000000000004, 0.359]"
b'TRABDVD128F4292CDF',"[298.10893, -12.811, 94.031, 0.42093775483735935, 0.63, 0.7490000000000001]"
b'TRABDZC128F42AC23F',"[170.84036, -9.448, 76.013, 0.4440256810109478, 0.44, 0.542]"
b'TRABEAZ128F92E7FA9',"[215.37913999999998, -10.398, 133.553, 0.27964262527678196, 0.7709999999999999, 0.649]"
b'TRABEBP12903C9BA03',"[213.49832, -5.537000000000001, 202.233, 0.5575624722214324, 0.8190000000000001, 0.645]"
b'TRABECY128F93317AA',"[351.08526, -7.513, 133.405, 0.4527894767522226, 0.691, 0.632]"
b'TRABEFN128F92D925B',"[658.02404, -17.16, 116.819, 0.3549347432205644, 0.136, 0.261]"
b'TRABEGU12903CACFD1',"[474.61832000000004, -9.788, 127.887, 0.44490014932326255, 0.727, 0.536]"
b'TRABEKF128F42765FF',"[305.89342, -4.053, 124.87200000000001, 0.3107540570802664, 0.28300000000000003, 0.369]"
b'TRABEMC128F148EF2D',"[301.92281, -3.159, 136.94799999999998, 0.540216450464995, 0.23600000000000002, 0.266]"
b'TRABERG128F92FCD72',"[135.52281000000002, -13.780999999999999, 169.878, 0.38763547770598455, 0.568, 0.581]"
b'TRABERS128F4247FE1',"[179.9571, -10.968, 100.62100000000001, 0.30454771337183484, 0.9259999999999999, 0.8420000000000001]"
b'TRABEXK12903CCE19B',"[269.76608, -6.996, 101.01, 0.3606489248120264, 0.0, 0.175]"
b'TRABFGJ12903CF6A75',"[166.16443999999998, -14.014000000000001, 157.779, 0.3977756543226217, 0.292, 0.401]"
b'TRABFKN12903CAF61B',"[221.67465, -2.838, 91.48299999999999, 0.5264582234639895, 0.40299999999999997, 0.5479999999999999]"
b'TRABFMW12903CD352F',"[212.94975, -15.046, 99.109, 0.15085776244515894, 0.43799999999999994, 0.498]"
b'TRABFPX128F9331F21',"[261.74649, -15.008, 76.296, 0.4233561060944793, 0.503, 0.20600000000000002]"
b'TRABFQC128F4265349',"[307.33016000000003, -8.916, 92.67200000000001, 0.3846016855478264, 0.716, 0.6990000000000001]"
b'TRABFTP12903CE6A47',"[225.67137999999997, -6.9079999999999995, 116.984, 0.3431334973952383, 0.036000000000000004, 0.57]"
b'TRABFVS128F4289CE5',"[296.14975, -9.371, 139.07, 0.31442818079602025, 0.523, 0.52]"
b'TRABFXR128F9350B92',"[203.67628, -5.234, 98.98299999999999, 0.32815741990286423, 0.12300000000000001, 0.513]"
b'TRABFYT128F9339BA6',"[56.424040000000005, -2.7039999999999997, 123.695, 0.2982691626980635, 0.13699999999999998, 0.418]"
b'TRABFZX128F4241355',"[230.86975, -3.325, 97.15100000000001, 0.3507066599004364, 0.67, 0.508]"
b'TRABGDA128F92F69BB',"[134.03383, -8.933, 91.459, 0.2674541939157287, 0.049, 0.457]"
b'TRABGHG128F934B27E',"[212.61016, -8.548, 116.11, 0.4533990832902461, 0.8340000000000001, 0.6809999999999999]"
b'TRABGIA128F4226F8A',"[188.39465, -18.397000000000002, 85.28200000000001, 0.4382344138689028, 0.405, 0.395]"
b'TRABGIJ128F92F5EC8',"[152.99873, -7.812, 140.872, 0.38401812854257616, 0.635, 0.632]"
b'TRABGLK128F9338730',"[233.03791, -8.499, 144.003, 0.667294595643469, 0.098, 0.303]"
b'TRABGMB12903CF50FE',"[149.99465, -5.165, 120.001, 0.5172592831380602, 0.634, 0.525]"
b'TRABGOW128F9334C37',"[152.0322, -10.274000000000001, 168.558, 0.0, 0.115, 0.35]"
b'TRABGQG128F4275A1E',"[200.48934, -12.708, 146.061, 0.3218826899456761, 0.42700000000000005, 0.424]"
b'TRABGUU128F4227C0A',"[193.64526, -5.797000000000001, 174.019, 0.5104900809935683, 0.004, 0.12300000000000001]"
b'TRABGUV128F9310D99',"[158.82404, -22.35, 85.691, 0.34369744996261, 0.49200000000000005, 0.42]"
b'TRABGWT128F9334E43',"[173.68771, -7.1129999999999995, 92.60600000000001, 0.3329309511939064, 0.0, 0.0]"
b'TRABGYI128F428EDC5',"[269.40036000000003, -7.4670000000000005, 163.97, 0.2334595800525252, 0.37, 0.364]"
b'TRABGYU128F422B4D3',"[176.90077, -18.724, 97.619, 0.14039047533794524, 0.345, 0.424]"
b'TRABGZL128F428A25B',"[196.72771, -5.386, 183.808, 0.5684918154445614, 0.008, 0.254]"
b'TRABHBA128F424CF80',"[281.46893, -4.583, 92.044, 0.3450634666880896, 0.34600000000000003, 0.361]"
b'TRABHCE128F426361B',"[224.20852999999997, -5.893, 126.806, 0.4219739682785169, 0.634, 0.49200000000000005]"
b'TRABHFK128F92F1271',"[170.31791, -17.805, 108.912, 0.0, 0.0, 0.0]"
b'TRABHKR128F424944A',"[361.53424, -4.228, 160.731, 0.3280733049127533, 0.196, 0.29600000000000004]"
b'TRABHNS128F93125B5',"[182.04689, -7.693, 104.307, 0.42572813067249854, 0.142, 0.392]"
b'TRABHTQ128F92DB038',"[367.43791, -6.622000000000001, 203.96400000000003, 0.2799014622854337, 0.17300000000000001, 0.303]"
b'TRABHVF128F425A0C9',"[175.90812, -19.262999999999998, 131.683, 0.0, 0.389, 0.36200000000000004]"
b'TRABHVL128F92EFB0E',"[215.53587000000002, -2.315, 188.924, 0.6134431982433042, 0.8059999999999999, 0.696]"
b'TRABHWW128F424E9D2',"[234.70975, -8.299, 126.34200000000001, 0.1665682987044909, 0.7190000000000001, 0.662]"
b'TRABICV128F146AEF8',"[340.11383, -12.752, 112.09700000000001, 0.3209196112347896, 0.39399999999999996, 0.306]"
b'TRABIEL128F931E1F2',"[280.13669, -13.078, 125.147, 0.4121104952052673, 1.0, 0.632]"
b'TRABIJJ128F426A1C1',"[170.52688999999998, -10.231, 87.634, 0.2855232304501349, 0.436, 0.41600000000000004]"
b'TRABIKX128F930CE4F',"[212.71465, -11.26, 128.689, 0.3906412358783116, 0.713, 0.578]"
b'TRABIOI12903CD8B9B',"[277.2371, -3.573, 140.026, 0.4645175256716385, 0.151, 0.368]"
b'TRABIOZ12903CF3554',"[120.92036, -25.146, 147.576, 0.28240219935191896, 0.867, 0.794]"
b'TRABIPA128F1458F79',"[492.30322, -12.091, 193.56, 0.4155170828597263, 0.674, 0.612]"
b'TRABIQP128F427D0DD',"[260.8322, -8.576, 122.006, 0.6250804809743595, 0.156, 0.298]"
b'TRABISL12903D08B0D',"[203.96363, -6.832000000000001, 190.01, 0.4579816740703706, 0.35200000000000004, 0.485]"
b'TRABIUA128F9349CDF',"[309.65506, -13.481, 111.663, 0.4233561060944793, 0.047, 0.341]"
b'TRABIWU12903CDF3B7',"[81.97179, -6.746, 100.76, 0.3470069209304056, 0.006999999999999999, 0.289]"
b'TRABIZN128F9317EDF',"[757.99465, -16.077, 163.67, 0.0, 0.221, 0.22899999999999998]"
b'TRABIZY128F933C696',"[196.49261, -10.324000000000002, 127.29799999999999, 0.3778881314031717, 0.524, 0.6559999999999999]"
b'TRABJAG128F9308636',"[352.57424, -13.456, 95.633, 0.39329271144154976, 0.12300000000000001, 0.0]"
b'TRABJFO128F933DD61',"[221.83137999999997, -12.084000000000001, 160.011, 0.4519985940693216, 0.838, 0.695]"
b'TRABJGY128F93539F9',"[11.59791, -19.461, 38.233000000000004, 0.4914688816374959, 0.114, 0.35700000000000004]"
b'TRABJIA128F14B189F',"[281.88689, -6.608, 98.15100000000001, 0.3872941716940894, 0.42200000000000004, 0.45799999999999996]"
b'TRABJIX128C7196953',"[256.10404, -7.757999999999999, 91.198, 0.5837326130884718, 0.312, 0.371]"
b'TRABJOT12903CD66AA',"[345.23382999999995, -8.832, 75.467, 0.5169637307383411, 0.604, 0.38299999999999995]"
b'TRABJQN128F9361E4C',"[122.69668999999999, -7.457999999999999, 103.29, 0.11615613420763672, 0.278, 0.436]"
b'TRABJRI128F92EDF92',"[338.36363, -14.952, 65.054, 0.24305321023723345, 0.561, 0.532]"
b'TRABJRW128F92EEABD',"[256.62649, -12.102, 161.796, 0.35929084897032304, 0.0, 0.0]"
b'TRABJVT128F14AE4B4',"[182.72608, -15.597999999999999, 115.258, 0.34424658036403843, 0.728, 0.754]"
b'TRABJVU128F9349CD1',"[197.17179, -12.01, 230.99200000000002, 0.4233561060944793, 0.565, 0.532]"
b'TRABJWA128F9309C09',"[291.02975, -4.507, 179.988, 0.5148498795731506, 0.44799999999999995, 0.564]"
b'TRABJYQ128F92D57B1',"[293.27628, -5.568, 90.008, 0.41239071272851785, 0.24, 0.237]"
b'TRABJZT128F425C8DC',"[334.78485, -9.636000000000001, 95.816, 0.4914688816374959, 0.601, 0.395]"
b'TRABKAS128F42AB822',"[215.82322000000002, -9.559, 100.61200000000001, 0.33164243923344205, 0.273, 0.207]"
b'TRABKBS128F42823EC',"[237.42649, -4.621, 80.41, 0.5575624722214324, 0.145, 0.32899999999999996]"
b'TRABKJU128F422A7FE',"[271.5424, -3.536, 150.086, 0.4558259788030443, 0.051, 0.612]"
b'TRABKMS128F92EAFAA',"[207.51628, -5.7860000000000005, 191.929, 0.3131716019482552, 0.023, 0.259]"
b'TRABKRG128F930641C',"[269.87057000000004, -8.089, 173.93599999999998, 0.3498733813330692, 0.1, 0.12]"
b'TRABKUJ128F4292445',"[266.73587000000003, -7.834, 117.984, 0.7378841331777677, 0.434, 0.44299999999999995]"
b'TRABKZZ128F426A87F',"[312.76363, -3.319, 153.55100000000002, 0.44845283663706254, 0.465, 0.462]"
b'TRABLGI128F42B867A',"[172.19873, -4.806, 131.079, 0.4401079968585089, 0.27399999999999997, 0.466]"
b'TRABLHU128F1473B67',"[288.36526000000003, -10.895, 132.97299999999998, 0.33359687747547984, 0.634, 0.609]"
b'TRABLIM12903CCED5D',"[191.13751000000002, -10.862, 97.03, 0.4348234314104437, 0.7070000000000001, 0.33899999999999997]"
b'TRABLJH12903CD14F8',"[280.45016, -9.513, 88.137, 0.3071077698125448, 0.966, 0.778]"
b'TRABLLK128F428FFAF',"[359.73179, -7.301, 133.38299999999998, 0.5416025025152893, 0.266, 0.39]"
b'TRABLMN128E0792687',"[180.97587, -3.637, 142.68, 0.7761677423241047, 0.63, 0.63]"
b'TRABLND12903CA653B',"[217.41669, -7.041, 107.185, 0.3079020938694961, 0.32899999999999996, 0.249]"
b'TRABLOM128F426BE8A',"[150.20363, -11.927, 101.485, 0.3318635568019841, 0.826, 0.672]"
b'TRABLQE128F92E5E75',"[204.93016, -4.941, 90.63600000000001, 0.31701649456707315, 0.37799999999999995, 0.598]"
